Date,Hour,Operator,Batch Serial Number,Measure number,Measure state,Serial Number,L 64.8,L 35.4,L 46.6,L 82,L 128.6,L 164,Runout E31-E22,Runout E21-E12,Runout E11 tube end,Angular difference E32-E12 pos tool,Angular difference E31-E12 pos tool,Angular difference E22-E12 pos tool,Angular difference E21-E12 pos tool,Angular difference E11-E12 pos tool,
Drawing Id,,,,,,,52.6P,52.5P,52.4P,52.3P,52.2P,52.1P,301,301,301,29.3P,29.3P,29.2P,29.2P,29.1P
Description,,,,,,,,,,,,,,,,,,,,
Nominal value,,,,,,,64.8000,35.4000,46.6000,82.0000,128.6000,164.0000,0.0000,0.0000,0.0000,240.0000,240.0000,120.0000,120.0000,0.0000
03-09-2025,21:17:14,Administrator: user,,371,0,480021280252460003,64.8471,35.4152,46.6293,82.1093,128.4801,164.1896,0.0606,0.1046,0.0166,239.5164,239.9663,119.0285,119.7704,0.7912
03-09-2025,21:18:16,Administrator: user,,372,0,480021280252460005,64.9080,35.4267,46.6418,82.0907,128.4730,164.1453,0.0913,0.1066,0.0283,239.1211,238.6561,119.1136,119.2560,0.5480
03-09-2025,21:19:20,Administrator: user,,373,1,480021280252460004,64.5425,35.3829,46.6629,82.0825,128.4455,164.1311,0.0460,0.1257,0.0168,239.9406,240.5311,120.3708,120.5341,0.1219
03-09-2025,21:20:23,Administrator: user,,374,0,480021280252460006,64.7510,35.3830,46.6614,82.0232,128.4850,164.1339,0.0426,0.0696,0.0046,239.9755,239.2575,120.7828,120.4855,0.1685
03-09-2025,21:21:34,Administrator: user,,375,1,480021280252460008,64.5942,35.3592,46.6878,82.0765,128.4523,164.1746,0.0900,0.0923,0.0261,238.0767,238.4013,118.3857,118.1968,1.2880
03-09-2025,21:22:41,Administrator: user,,376,1,480021280252460007,64.8332,35.4128,46.6756,82.1234,128.5265,164.1953,0.0400,0.1274,0.0405,240.2063,239.6294,119.6751,119.3127,0.2308
03-09-2025,21:23:41,Administrator: user,,377,0,480021280252460010,64.6262,35.3873,46.6587,82.0593,128.4492,164.1310,0.0356,0.1121,0.0264,240.2238,239.9221,120.3140,120.4946,0.8155
03-09-2025,21:24:50,Administrator: user,,378,0,480021280252460009,64.8541,35.4082,46.6913,82.1226,128.5150,164.1406,0.0853,0.1181,0.0137,240.3102,240.6100,120.3876,120.2157,0.0832
03-09-2025,21:25:52,Administrator: user,,379,0,480021280252460012,64.6188,35.3777,46.6608,82.0824,128.4589,164.1321,0.0345,0.0662,0.0160,239.9857,240.6250,119.8466,120.2222,-0.2177
03-09-2025,21:26:57,Administrator: user,,380,0,480021280252460011,64.8436,35.3866,46.6480,82.1016,128.4778,164.1654,0.0653,0.0345,0.0143,239.2184,239.3145,119.7470,119.1137,0.6341
03-09-2025,21:28:04,Administrator: user,,381,0,480021280252460013,64.8524,35.3821,46.6547,82.1342,128.5280,164.1815,0.0652,0.0455,0.0098,239.9604,240.0134,119.9748,120.2541,0.1423
03-09-2025,21:30:23,Administrator: user,,382,0,480021280252460014,64.7490,35.4486,46.6111,82.0495,128.4563,164.0938,0.0391,0.0577,0.0167,239.9525,239.6310,120.0315,119.6728,0.0785
03-09-2025,21:31:41,Administrator: user,,383,2,480021280252460016,64.7349,35.4167,46.6576,82.0664,128.4409,164.1334,0.0659,0.1580,0.0153,239.8661,239.8159,120.0520,119.8958,-0.1835
03-09-2025,21:32:54,Administrator: user,,384,0,480021280252460017,64.8278,35.4133,46.6793,82.1351,128.5136,164.1692,0.0542,0.0895,0.0138,240.6419,240.8069,120.9411,120.8006,-0.4650
03-09-2025,21:33:57,Administrator: user,,385,0,480021280252460019,64.8455,35.3896,46.7258,82.1410,128.5315,164.1442,0.0111,0.0919,0.0255,240.1736,239.9886,121.1741,120.3431,-0.3505
03-09-2025,21:35:03,Administrator: user,,386,0,480021280252460015,64.8120,35.4072,46.6927,82.1420,128.4950,164.1559,0.0599,0.1091,0.0125,239.9638,240.0819,119.5835,119.2553,-0.4015
03-09-2025,21:39:07,Administrator: user,,387,1,480021280252460018,64.6684,35.3680,46.6360,82.0494,128.4464,164.1723,0.0777,0.0932,0.0119,238.3662,238.7627,118.4950,118.8348,0.6351
03-09-2025,21:40:08,Administrator: user,,388,0,480021280252460022,64.6609,35.3987,46.6381,82.0707,128.4710,164.1723,0.0267,0.1060,0.0122,239.9634,239.3999,120.5068,120.2678,-0.1224
03-09-2025,21:41:12,Administrator: user,,389,0,480021280252460023,64.7990,35.3813,46.6562,82.1179,128.5402,164.1699,0.0405,0.1077,0.0029,240.1031,240.5615,120.4031,119.6301,-0.3024
03-09-2025,21:42:35,Administrator: user,,390,0,480021280252460021,64.8302,35.4295,46.6496,82.1002,128.4572,164.1629,0.0698,0.1032,0.0241,240.0513,240.3725,119.6765,119.8026,-0.1328
03-09-2025,21:43:50,Administrator: user,,391,0,480021280252460020,64.5968,35.3457,46.6731,82.1182,128.4707,164.1501,0.0876,0.1099,0.0071,240.7168,239.6148,119.4696,118.7223,0.2384
03-09-2025,21:44:53,Administrator: user,,392,0,480021280252460027,64.7973,35.3974,46.6838,82.1522,128.5191,164.1724,0.0344,0.0987,0.0075,240.6497,240.6310,120.2449,119.2332,0.3980
03-09-2025,21:45:57,Administrator: user,,393,0,480021280252460024,64.6708,35.3846,46.6794,82.0627,128.4563,164.1747,0.0648,0.0573,0.0167,240.5300,239.9871,120.6617,119.9890,-0.4192
03-09-2025,21:47:02,Administrator: user,,394,0,480021280252460026,64.6260,35.3634,46.6301,82.0727,128.5034,164.1417,0.0608,0.1152,0.0159,240.0111,239.9164,119.3731,120.0244,-0.2674
03-09-2025,21:51:09,Administrator: user,,395,2,480021280252460025,64.8230,35.4173,46.6997,82.1225,128.4743,164.1740,0.0687,0.1999,0.0106,240.7154,240.0017,120.1412,119.9179,-0.4208
03-09-2025,21:52:13,Administrator: user,,396,2,480021280252460028,64.5808,35.4021,46.6457,82.0989,128.4935,164.1656,0.1224,0.1914,0.0027,240.2507,240.0250,119.4561,119.6819,0.7522
03-09-2025,21:53:19,Administrator: user,,397,0,480021280252460031,64.8243,35.3929,46.7254,82.1722,128.5337,164.1912,0.0458,0.1109,0.0156,239.9428,239.8411,119.0881,119.3439,0.0010
03-09-2025,21:54:20,Administrator: user,,398,1,480021280252460029,64.7771,35.4245,46.6121,82.0525,128.4573,164.1202,0.0753,0.1278,0.0144,240.2072,239.7054,119.7321,119.0390,1.2939
03-09-2025,21:55:24,Administrator: user,,399,1,480021280252460032,64.6531,35.4101,46.6198,82.0350,128.4291,164.0838,0.0466,0.1207,0.0309,240.1251,239.3905,119.5848,119.3404,1.0582
03-09-2025,21:56:46,Administrator: user,,400,0,480021280252460034,64.6307,35.3763,46.6622,82.0981,128.4990,164.1649,0.0394,0.0196,0.0274,240.4110,240.6421,121.0185,121.3431,-0.9827
03-09-2025,21:57:51,Administrator: user,,401,2,480021280252460030,64.7983,35.3454,46.6135,82.0694,128.4824,164.1239,0.1339,0.1651,0.0293,239.9140,238.7755,118.4725,118.0108,1.1916
03-09-2025,21:58:55,Administrator: user,,402,1,480021280252460033,64.8116,35.4180,46.6608,82.1180,128.4561,164.1463,0.0197,0.0956,0.0097,241.3010,241.5777,121.8563,120.7275,-1.0164
03-09-2025,21:59:55,Administrator: user,,403,0,480021280252460036,64.7837,35.3632,46.6215,82.0159,128.4379,164.1168,0.0353,0.1034,0.0430,239.9785,239.2039,119.9524,119.9901,0.9678
03-09-2025,22:00:59,Administrator: user,,404,0,480021280252460037,64.7608,35.3917,46.6765,82.0952,128.4383,164.1001,0.0518,0.0444,0.0176,240.2413,239.4626,120.4243,120.6456,-0.1978
03-09-2025,22:02:06,Administrator: user,,405,2,480021280252460030,64.7973,35.3439,46.6153,82.0716,128.4828,164.1267,0.1311,0.1663,0.0066,239.9628,238.7998,118.4892,118.0986,1.1722
03-09-2025,22:06:23,Administrator: user,,406,0,480021280252460035,64.8698,35.4337,46.6488,82.0833,128.5004,164.1610,0.0684,0.0748,0.0135,240.8605,240.4125,120.7717,119.7551,-0.2850
03-09-2025,22:07:30,Administrator: user,,407,0,480021280252460039,64.8023,35.3920,46.6834,82.1324,128.4767,164.1504,0.0705,0.0177,0.0064,239.9133,239.5979,119.9738,120.4813,0.6877
03-09-2025,22:08:51,Administrator: user,,408,0,480021280252460040,64.6598,35.4251,46.6348,82.0330,128.4188,164.0819,0.0267,0.0915,0.0059,239.7856,239.8252,120.2089,120.1148,0.0416
03-09-2025,22:09:54,Administrator: user,,409,2,480021280252460038,64.7060,35.3935,46.6424,82.0610,128.4554,164.1361,0.0663,0.0154,0.0031,243.7969,244.1649,124.2622,123.3458,-3.9527
03-09-2025,22:11:03,Administrator: user,,410,0,480021280252460043,64.7945,35.3838,46.7072,82.1494,128.4985,164.1489,0.0069,0.0879,0.0273,240.4121,240.7144,120.6679,119.9526,-0.5585
03-09-2025,22:12:11,Administrator: user,,411,2,480021280252460038,64.7034,35.3825,46.6228,82.0562,128.4603,164.1343,0.2061,0.0151,0.0015,240.0327,240.4331,120.5594,119.7626,-0.2420
03-09-2025,22:16:07,Administrator: user,,412,1,480021280252460042,64.6201,35.3932,46.6878,82.1133,128.4597,164.1266,0.0743,0.1269,0.0177,239.4815,239.7911,119.6767,119.6765,0.5873
03-09-2025,22:17:16,Administrator: user,,413,0,480021280252460046,64.6457,35.3779,46.6541,82.0835,128.4530,164.1387,0.0125,0.0951,0.0355,240.7283,239.8566,119.8418,120.4442,0.1023
03-09-2025,22:18:20,Administrator: user,,414,0,480021280252460047,64.7883,35.3421,46.7199,82.0961,128.5139,164.1817,0.0355,0.0575,0.0337,240.2200,240.3338,119.7915,120.1373,-0.3394
03-09-2025,22:19:21,Administrator: user,,415,1,480021280252460045,64.8028,35.3916,46.6940,82.1428,128.5077,164.2252,0.0678,0.1147,0.0201,240.5334,240.2180,119.6873,120.0055,-0.2053
03-09-2025,22:20:32,Administrator: user,,416,2,480021280252460044,64.7564,35.2849,46.6387,82.0646,128.1184,163.2751,0.0234,0.1039,0.0219,240.6489,240.3176,119.9891,119.7953,0.4998
03-09-2025,22:21:51,Administrator: user,,417,2,480021280252460050,64.6190,35.4182,46.6971,82.0371,128.0216,163.7608,0.0105,0.0865,0.0053,239.9087,240.2861,120.4390,119.7146,-0.2430
03-09-2025,22:23:29,Administrator: user,,418,2,480021280252460044,64.6144,35.3664,46.6868,82.1289,127.9416,163.6402,0.0272,0.0913,0.0035,240.6455,240.3924,119.8789,119.7769,0.2406
03-09-2025,22:24:51,Administrator: user,,419,2,480021280252460050,64.6137,35.4158,46.6979,82.0404,128.0238,163.7623,0.0114,0.0852,0.0033,239.9292,240.3372,120.5521,119.7951,-0.2273
03-09-2025,22:26:17,Administrator: user,,420,1,480021280252460051,64.7944,35.3991,46.7045,82.1014,128.4875,164.2064,0.0161,0.0895,0.0070,239.8111,239.6083,119.6533,119.4920,0.5838
03-09-2025,22:27:20,Administrator: user,,421,0,480021280252460048,64.6175,35.3941,46.6992,82.0797,128.4793,164.1419,0.0744,0.0916,0.0115,240.0319,239.5050,120.2525,119.7373,0.8590
03-09-2025,22:28:24,Administrator: user,,422,0,480021280252460056,64.5947,35.3756,46.6656,82.0786,128.4732,164.1645,0.0601,0.0963,0.0059,240.3225,239.6774,119.3015,119.7016,0.0794
03-09-2025,22:29:50,Administrator: user,,423,0,480021280252460053,64.8021,35.4015,46.6824,82.0801,128.4940,164.1644,0.0691,0.0266,0.0129,240.6507,240.1138,120.8087,121.0430,-0.2723
03-09-2025,22:31:06,Administrator: user,,424,1,480021280252460052,64.5895,35.3559,46.6832,82.0774,128.4844,164.1370,0.0212,0.0924,0.0095,241.9602,240.4691,121.4623,120.8301,-0.3837
03-09-2025,22:32:08,Administrator: user,,425,0,480021280252460049,64.8008,35.4138,46.6612,82.0718,128.4618,164.1521,0.0107,0.1045,0.0214,240.4418,240.4903,120.7019,120.1699,-0.6048
03-09-2025,22:33:11,Administrator: user,,426,1,480021280252460055,64.7855,35.4173,46.6584,82.1070,128.4612,164.1863,0.0936,0.1417,0.0207,239.1865,239.0996,119.3795,119.0504,-0.0323
03-09-2025,22:34:12,Administrator: user,,427,1,480021280252460054,64.6631,35.4202,46.6243,82.0427,128.3986,164.0766,0.0835,0.0527,0.0044,239.8270,239.5764,119.7238,119.6246,0.6289
03-09-2025,22:35:16,Administrator: user,,428,0,480021280252460059,64.7771,35.4349,46.7136,82.1064,128.4958,164.1548,0.0536,0.1179,0.0159,239.6650,239.9062,119.7197,118.9939,0.2739
03-09-2025,22:36:22,Administrator: user,,429,1,480021280252460058,64.7962,35.3743,46.6717,82.0693,128.5007,164.1705,0.0491,0.1254,0.0038,240.4056,240.1701,119.1957,119.4891,0.3389
03-09-2025,22:37:25,Administrator: user,,430,0,480021280252460061,64.8135,35.3986,46.6704,82.1116,128.4963,164.1400,0.0914,0.0468,0.0151,240.3462,239.7301,120.8930,120.9985,-0.5377
03-09-2025,22:38:27,Administrator: user,,431,2,480021280252460060,64.6236,35.3959,46.6877,82.0767,128.4735,164.1872,0.0841,0.2005,0.0151,240.4833,239.6464,118.6196,119.1467,0.1228
03-09-2025,22:39:38,Administrator: user,,432,1,480021280252460062,64.6532,35.4058,46.6923,82.1103,128.4367,164.1151,0.0823,0.1358,0.0295,239.8508,239.8007,119.5499,119.1693,0.4156
03-09-2025,22:40:50,Administrator: user,,433,0,480021280252460057,64.8086,35.4108,46.6742,82.1111,128.4883,164.1521,0.0893,0.1018,0.0182,240.1423,239.5335,118.8408,119.4939,0.8082
03-09-2025,22:41:58,Administrator: user,,434,0,480021280252460065,64.8093,35.4172,46.7027,82.1413,128.5067,164.1871,0.0833,0.0933,0.0139,240.6335,240.5297,120.0225,119.1055,0.0105
03-09-2025,22:42:59,Administrator: user,,435,1,480021280252460064,64.5871,35.3766,46.6841,82.1050,128.5093,164.1965,0.0490,0.1347,0.0087,240.0490,239.2254,119.7721,119.5561,0.0712
03-09-2025,22:44:02,Administrator: user,,436,0,480021280252460063,64.8382,35.4099,46.6931,82.1106,128.4972,164.1448,0.0851,0.0715,0.0237,239.7688,239.5139,120.5691,120.2829,-0.3179
03-09-2025,22:45:08,Administrator: user,,437,0,480021280252460066,64.7150,35.4126,46.6756,82.0412,128.4946,164.1660,0.0857,0.0544,0.0352,238.5772,239.1304,119.4382,119.2540,0.3714
03-09-2025,22:46:15,Administrator: user,,438,0,480021280252460068,64.7181,35.3040,46.6993,82.0687,128.7132,163.8138,0.0332,0.0658,0.0057,239.1186,238.6651,120.1260,119.4600,0.9697
03-09-2025,22:50:10,Administrator: user,,439,1,480021280252460067,64.8245,35.4697,46.6475,82.1029,128.4164,164.1162,0.0527,0.1302,0.0193,240.2053,241.0011,120.7895,120.1234,-0.5793
03-09-2025,22:51:14,Administrator: user,,440,0,480021280252460072,64.7156,35.3963,46.6358,82.0776,128.4479,164.1384,0.0852,0.1029,0.0198,240.6217,239.4221,120.3676,119.6806,-0.4926
03-09-2025,22:52:28,Administrator: user,,441,0,480021280252460073,64.7397,35.4038,46.6905,82.1243,128.4935,164.1513,0.0183,0.0746,0.0151,240.2990,239.4095,120.7626,119.8380,-0.1149
03-09-2025,22:53:40,Administrator: user,,442,0,480021280252460071,64.9264,35.2492,46.6656,82.0205,128.6518,163.8466,0.0652,0.0951,0.0121,239.7620,238.5636,119.7291,119.5057,0.2441
03-09-2025,22:54:44,Administrator: user,,443,0,480021280252460070,64.7471,35.3884,46.6603,82.0679,128.4185,164.1406,0.0198,0.1066,0.0137,241.2605,240.2618,119.8675,119.7821,-0.3645
03-09-2025,22:55:58,Administrator: user,,444,0,480021280252460069,64.7908,35.4074,46.6916,82.1264,128.4885,164.1740,0.0469,0.0979,0.0056,240.7309,240.1184,120.4321,120.3180,0.2662
03-09-2025,22:57:02,Administrator: user,,445,1,480021280252460076,64.6896,35.4114,46.6425,82.0486,128.4450,164.1343,0.0283,0.1206,0.0180,240.5569,240.5913,120.5652,119.6939,0.1290
03-09-2025,22:58:11,Administrator: user,,446,0,480021280252460075,64.7794,35.4044,46.6119,82.0752,128.4869,164.1379,0.0427,0.1047,0.0143,241.0735,240.8188,120.9848,120.3311,-0.7630
03-09-2025,22:59:13,Administrator: user,,447,0,480021280252460077,64.8279,35.3935,46.6678,82.1315,128.4967,164.1830,0.0410,0.0691,0.0819,240.9930,240.3854,120.4465,121.0568,0.2977
03-09-2025,23:00:33,Administrator: user,,448,1,480021280252460074,64.6712,35.4142,46.6170,82.0523,128.4479,164.1495,0.0803,0.1221,0.0161,240.1551,240.1536,119.8016,120.1056,-0.8598
03-09-2025,23:03:40,Administrator: user,,449,1,480021280252460081,64.7775,35.4262,46.6622,82.1194,128.4290,164.1562,0.0330,0.1272,0.0059,239.5962,239.5528,119.5295,119.7393,0.0980
03-09-2025,23:04:59,Administrator: user,,450,1,480021280252460082,64.7214,35.2521,46.5360,82.0345,128.6574,163.8137,0.0842,0.1217,0.0050,239.0414,239.6906,119.4504,118.4101,0.8153
03-09-2025,23:06:02,Administrator: user,,451,0,480021280252460083,64.8365,35.3763,46.6776,82.1394,128.4953,164.1574,0.0567,0.0579,0.0022,240.1912,239.8732,121.2628,120.4634,0.4332
03-09-2025,23:08:06,Administrator: user,,452,1,480021280252460080,64.6347,35.3848,46.6465,82.0402,128.4572,164.1499,0.0839,0.1396,0.0420,238.5726,238.5781,118.5261,119.3209,0.4815
03-09-2025,23:10:46,Administrator: user,,453,1,480021280252460079,64.8146,35.3691,46.7348,82.1347,128.5199,164.2186,0.0740,0.0473,0.0062,240.1939,240.0306,120.3621,120.4987,-0.5915
03-09-2025,23:12:35,Administrator: user,,454,0,480021280252460078,64.6698,35.4247,46.6432,82.0935,128.4844,164.1385,0.0182,0.0842,0.0165,241.0805,240.9621,120.8174,120.9869,-0.8222
03-09-2025,23:23:50,Administrator: user,,455,1,480021280252460085,64.8074,35.3818,46.6655,82.1150,128.4744,164.1586,0.0353,0.1240,0.0164,240.0814,241.0214,120.2447,120.2296,0.2839
03-09-2025,23:25:01,Administrator: user,,456,2,480021280252460050,64.6280,35.4152,46.7059,82.0423,128.0224,163.7643,0.0115,0.0882,0.0303,239.9410,240.3701,120.4937,119.7784,-0.2311
03-09-2025,23:26:10,Administrator: user,,457,2,480021280252460044,64.6590,35.3627,46.6204,82.0695,127.9094,163.6042,0.0138,0.0871,0.0631,240.7291,240.3951,119.9667,119.8764,0.1232
03-09-2025,23:27:14,Administrator: user,,458,0,480021280252460088,64.6419,35.3608,46.6345,82.0710,128.4293,164.1336,0.0442,0.0346,0.0156,240.0250,238.7468,119.8483,120.3597,-0.0564
03-09-2025,23:28:14,Administrator: user,,459,1,480021280252460087,64.8516,35.4158,46.6449,82.1100,128.4966,164.1432,0.0600,0.1202,0.0060,239.7304,239.8247,118.2732,119.1214,0.4786
03-09-2025,23:30:10,Administrator: user,,460,1,480021280252460091,64.7837,35.3594,46.6801,82.1235,128.4926,164.1773,0.1196,0.1491,0.0240,239.2275,238.1707,118.4392,118.0032,0.2783
03-09-2025,23:31:34,Administrator: user,,461,0,480021280252460090,64.6429,35.3985,46.5848,82.0484,128.4358,164.1335,0.0955,0.1180,0.0177,240.1441,240.5906,119.7242,120.1677,0.0470
03-09-2025,23:32:46,Administrator: user,,462,0,480021280252460089,64.7922,35.4223,46.6672,82.1126,128.4669,164.1629,0.0556,0.1092,0.0177,240.6381,240.1516,119.5972,119.9007,0.3075
03-09-2025,23:33:49,Administrator: user,,463,0,480021280252460096,64.5748,35.4260,46.6686,82.0756,128.4637,164.1107,0.0837,0.1049,0.0213,240.6180,239.6173,119.9699,119.6273,-1.3172
03-09-2025,23:34:54,Administrator: user,,464,0,480021280252460093,64.9471,35.3766,46.6528,82.0515,128.7200,163.8717,0.0227,0.0779,0.0074,240.0668,239.9359,120.8064,120.2636,0.8293
03-09-2025,23:36:01,Administrator: user,,465,0,480021280252460086,64.6153,35.3707,46.6715,82.0888,128.4021,164.1917,0.0476,0.0918,0.0071,238.7210,239.3992,118.9061,118.9834,0.4403
03-09-2025,23:37:03,Administrator: user,,466,0,480021280252460084,64.6550,35.3815,46.6834,82.1201,128.5028,164.1872,0.0251,0.0890,0.0094,240.1349,240.3075,120.5471,120.0167,0.3124
03-09-2025,23:38:32,Administrator: user,,467,1,480021280252460094,64.8264,35.3756,46.6766,82.0623,128.3942,164.1125,0.0839,0.0791,0.0173,239.4688,238.5613,119.6436,118.5126,1.1833
03-09-2025,23:39:34,Administrator: user,,468,0,480021280252460092,64.6712,35.3760,46.7144,82.0472,128.4819,164.1477,0.0290,0.0678,0.0226,240.2167,239.7582,120.0672,120.0538,1.0866
03-09-2025,23:40:36,Administrator: user,,469,0,480021280252460095,64.8082,35.4038,46.6838,82.1265,128.5171,164.1591,0.0880,0.0599,0.0182,240.1736,240.7284,119.7262,119.3127,-0.2539
03-09-2025,23:41:43,Administrator: user,,470,0,480021280252460113,64.8209,35.3816,46.6761,82.1369,128.5168,164.1707,0.0923,0.1188,0.0121,240.5630,239.3658,119.4315,118.9982,0.4459
03-09-2025,23:42:44,Administrator: user,,471,0,480021280252460104,64.5718,35.3678,46.6974,82.0792,128.4578,164.1528,0.0671,0.0826,0.0169,239.8798,239.4813,119.0011,119.3404,0.3732
03-09-2025,23:43:46,Administrator: user,,472,1,480021280252460101,64.7934,35.4078,46.8011,82.1369,128.5052,164.1998,0.0609,0.1019,0.0464,239.8086,238.8598,119.8413,119.6450,-0.0079
03-09-2025,23:44:54,Administrator: user,,473,0,480021280252460103,64.8089,35.3642,46.6854,82.1470,128.4832,164.1687,0.0639,0.0336,0.0192,239.5372,239.4460,119.7023,119.0253,1.0092
03-09-2025,23:46:00,Administrator: user,,474,0,480021280252460105,64.8054,35.4183,46.6669,82.1308,128.5227,164.1346,0.0632,0.0814,0.0091,240.3134,240.0886,120.4313,120.0525,0.0279
03-09-2025,23:47:02,Administrator: user,,475,0,480021280252460099,64.7846,35.4217,46.6965,82.0873,128.4352,164.1321,0.0554,0.0740,0.0367,238.6946,239.3245,120.0885,119.5880,0.8660
03-09-2025,23:48:11,Administrator: user,,476,1,480021280252460100,64.5735,35.4149,46.6516,82.0505,128.5157,164.1399,0.0719,0.1219,0.0191,238.5841,239.3014,119.4745,119.6097,0.0962
03-09-2025,23:49:17,Administrator: user,,477,0,480021280252460111,64.8037,35.4141,46.6829,82.0992,128.4915,164.1444,0.0111,0.1036,0.0156,240.8436,239.8417,119.7722,119.7112,-0.1603
03-09-2025,23:50:27,Administrator: user,,478,1,480021280252460114,64.5693,35.3937,46.6517,82.1001,128.4678,164.2057,0.0519,0.0896,0.0160,239.6314,240.3709,119.3774,120.1946,0.2156
03-09-2025,23:51:30,Administrator: user,,479,0,480021280252460115,64.7862,35.3757,46.6907,82.1233,128.4945,164.1548,0.0211,0.0998,0.0087,239.8169,240.2314,120.7272,120.0187,0.0985
03-09-2025,23:52:41,Administrator: user,,480,0,480021280252460108,64.6430,35.3749,46.7168,82.1166,128.4948,164.1797,0.0114,0.0940,0.0164,240.8659,239.9597,120.4561,119.5352,-0.3337
03-09-2025,23:53:43,Administrator: user,,481,1,480021280252460110,64.5547,35.3834,46.6337,82.0273,128.4807,164.1447,0.0857,0.1490,0.0107,239.0201,240.1660,118.8612,119.0244,0.0600
03-09-2025,23:54:47,Administrator: user,,482,0,480021280252460112,64.6256,35.3962,46.6409,82.0598,128.4159,164.1364,0.0246,0.0699,0.0102,239.6001,239.8753,119.9213,119.3580,0.6339
03-09-2025,23:55:52,Administrator: user,,483,2,480021280252460109,64.8180,35.4067,46.6354,82.1169,128.4930,164.1695,0.0978,0.1707,0.0090,239.8094,240.0555,119.6683,119.3185,0.2820
03-09-2025,23:55:54,Administrator: user,,484,2,480021280252470110,64.8180,35.4067,46.6354,82.1169,128.4930,164.1695,0.0978,0.1707,0.0090,239.8094,240.0555,119.6683,119.3185,0.2820
03-09-2025,23:55:59,Administrator: user,,484,2,480021280252470111,64.8180,35.4067,46.6354,82.1169,128.4930,164.1695,0.0978,0.1707,0.0090,239.8094,240.0555,119.6683,119.3185,0.2820
03-09-2025,23:57:59,Administrator: user,,485,2,480021280252470222,64.8180,35.4067,46.6354,82.1169,128.4930,164.1695,0.0978,0.1707,0.0090,239.8094,240.0555,119.6683,119.3185,0.2820
03-09-2025,23:58:00,Administrator: user,,486,2,480021280252470333,64.8180,35.4067,46.6354,82.1169,128.4930,164.1695,0.0978,0.1707,0.0090,239.8094,240.0555,119.6683,119.3185,0.2820
